Week,Position,Track,Artist,Plays,Track URL
2018-06-08--2018-06-15,11,Answerphone (feat. Yxng Bane),Banx & Ranx,1822006,https://open.spotify.com/track/1HagMz5nWk1HmevNCBOxF3
2018-06-08--2018-06-15,12,Back To You,Selena Gomez,1816173,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
2018-06-08--2018-06-15,13,German,EO,1764338,https://open.spotify.com/track/7cwLbWHs42c8JmrW9BJZos
2018-06-08--2018-06-15,14,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1652583,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
2018-06-08--2018-06-15,15,Flames,David Guetta,1623444,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
2018-06-08--2018-06-15,16,Freaky Friday (feat. Chris Brown),Lil Dicky,1556819,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
2018-06-08--2018-06-15,17,Youngblood,5 Seconds of Summer,1510321,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
2018-06-08--2018-06-15,18,God's Plan,Drake,1494815,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
2018-06-08--2018-06-15,19,Paradise,George Ezra,1492651,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D
2018-06-08--2018-06-15,20,If You're Over Me,Years & Years,1476377,https://open.spotify.com/track/01k24g94i1JvkFLQmVEdCd
2018-06-08--2018-06-15,21,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,1453382,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
2018-06-08--2018-06-15,22,Man Down (feat. AlunaGeorge),Shakka,1405358,https://open.spotify.com/track/1keIwLlHg0VZhoQQiTb0Xi
2018-06-08--2018-06-15,23,Familiar,Liam Payne,1400899,https://open.spotify.com/track/0Y4hwUppbGc8aIBmiTz30A
2018-06-08--2018-06-15,24,All Mine,Kanye West,1389618,https://open.spotify.com/track/3qnoOm4fwZPBS116f5hpgF
2018-06-08--2018-06-15,25,Butterflies,AJ Tracey,1385611,https://open.spotify.com/track/6DMXPshekQJR7uOMj0103y
2018-06-08--2018-06-15,26,This Is America,Childish Gambino,1362043,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2018-06-08--2018-06-15,27,Psycho (feat. Ty Dolla $ign),Post Malone,1327778,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
2018-06-08--2018-06-15,28,Lullaby,Sigala,1309770,https://open.spotify.com/track/5xzCzOAOfRi4DOttSzvznR
2018-06-08--2018-06-15,29,Lucid Dreams,Juice WRLD,1304870,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
2018-06-08--2018-06-15,30,Girls Like You (feat. Cardi B),Maroon 5,1288263,https://open.spotify.com/track/6FRLCMO5TUHTexlWo8ym1W
2018-06-08--2018-06-15,31,FRIENDS,Marshmello,1235144,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
2018-06-08--2018-06-15,32,Bad Vibe,M.O,1230269,https://open.spotify.com/track/2aeKv96tpmi1T3ctpAZBqB
2018-06-08--2018-06-15,33,This Is Me,Keala Settle,1215832,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
2018-06-08--2018-06-15,34,The Middle,Zedd,1211994,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
2018-06-08--2018-06-15,35,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)",Rita Ora,1172698,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
2018-06-08--2018-06-15,36,Family Tree,Ramz,1160621,https://open.spotify.com/track/17Bq9GjpPbiD1tRvfoMnJK
2018-06-08--2018-06-15,37,Give Yourself A Try,The 1975,1146178,https://open.spotify.com/track/619pVMIK3WvX529JIkQTY3
2018-06-08--2018-06-15,38,Oh My,Dappy,1142547,https://open.spotify.com/track/4D6HSqoQGomDQAhNOqQnAE
2018-06-08--2018-06-15,39,rockstar (feat. 21 Savage),Post Malone,1128319,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
2018-06-08--2018-06-15,40,In My Blood,Shawn Mendes,1110557,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
2018-06-08--2018-06-15,41,Yikes,Kanye West,1064813,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
2018-06-08--2018-06-15,42,Nevermind,Dennis Lloyd,1064297,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
2018-06-08--2018-06-15,43,Blue Lights,Jorja Smith,940527,https://open.spotify.com/track/5ZFk1GdwbbFwQd40aHyrhO
2018-06-08--2018-06-15,44,Reborn,KIDS SEE GHOSTS,934546,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
2018-06-08--2018-06-15,45,The Greatest Show,Hugh Jackman,927383,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM
2018-06-08--2018-06-15,46,Look Alive (feat. Drake),BlocBoy JB,916323,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
2018-06-08--2018-06-15,47,Ghost Town,Kanye West,897943,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
2018-06-08--2018-06-15,48,Vroom,Yxng Bane,894521,https://open.spotify.com/track/7eiqpFevZkE7iHDfNm6VA0
2018-06-08--2018-06-15,49,Leave a Light On,Tom Walker,856705,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
2018-06-08--2018-06-15,50,Like I Do,David Guetta,843910,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
2018-06-08--2018-06-15,51,Feel The Love,KIDS SEE GHOSTS,831659,https://open.spotify.com/track/3aUFrxO1B8EW63QchEl3wX
2018-06-08--2018-06-15,52,Taste (feat. Offset),Tyga,828991,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
2018-06-08--2018-06-15,53,I'm Upset,Drake,820467,https://open.spotify.com/track/54oMZ3blwWwuPN4wEoG5mk
2018-06-08--2018-06-15,54,London,AJ x Deno,806323,https://open.spotify.com/track/0lstGz2advSx5VqY8olvzt
2018-06-08--2018-06-15,55,4th Dimension,KIDS SEE GHOSTS,803996,https://open.spotify.com/track/6JyEh4kl9DLwmSAoNDRn5b
2018-06-08--2018-06-15,56,Feel It Still,Portugal. The Man,786971,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
2018-06-08--2018-06-15,57,Rewrite The Stars,Zac Efron,785156,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN
2018-06-08--2018-06-15,58,IDGAF,Dua Lipa,770353,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
2018-06-08--2018-06-15,59,Rise,Jonas Blue,767721,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
2018-06-08--2018-06-15,60,lovely (with Khalid),Billie Eilish,762990,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
2018-06-08--2018-06-15,61,17,MK,758588,https://open.spotify.com/track/15DwFznkBJir7AK9PyMyRR
2018-06-08--2018-06-15,62,Jackie Chan,Tiësto,755175,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
2018-06-08--2018-06-15,63,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,754543,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
2018-06-08--2018-06-15,64,First Time,M-22,748507,https://open.spotify.com/track/6VG5Vmv8UVmCo8RLUfLlQz
2018-06-08--2018-06-15,65,A Million Dreams,Ziv Zaifman,724644,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z
2018-06-08--2018-06-15,66,Jumanji,B Young,720917,https://open.spotify.com/track/4PzsYXrHh4r2BxtpNjtvoF
2018-06-08--2018-06-15,67,New Rules,Dua Lipa,718251,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
2018-06-08--2018-06-15,68,Lyca,Swarmz,697617,https://open.spotify.com/track/0InksU0QzMCNS47OYeE90N
2018-06-08--2018-06-15,69,Mr. Brightside,The Killers,695609,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
2018-06-08--2018-06-15,70,All The Stars (with SZA),Kendrick Lamar,692192,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
2018-06-08--2018-06-15,71,Nervous,Shawn Mendes,687028,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
2018-06-08--2018-06-15,72,Havana,Camila Cabello,681327,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
2018-06-08--2018-06-15,73,Playinwitme (feat. Kehlani),KYLE,678850,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
2018-06-08--2018-06-15,74,Fire,KIDS SEE GHOSTS,676609,https://open.spotify.com/track/7oHkit3F3vimtsBbnZkU0G
2018-06-08--2018-06-15,75,Wouldn't Leave,Kanye West,669155,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt
2018-06-08--2018-06-15,76,Shape of You,Ed Sheeran,669036,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
2018-06-08--2018-06-15,77,Never Enough,Loren Allred,656969,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J
2018-06-08--2018-06-15,78,Fine Girl,ZieZie,656268,https://open.spotify.com/track/2H9zpvV33I48HE5jnNvWVB
2018-06-08--2018-06-15,79,Violent Crimes,Kanye West,652336,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
2018-06-08--2018-06-15,80,I Wanna Know (feat. Bea Miller),NOTD,647245,https://open.spotify.com/track/18W92Zm1KjLCbUIszOhpkD
2018-06-08--2018-06-15,81,The Other Side,Hugh Jackman,640954,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr
2018-06-08--2018-06-15,82,Freeee (Ghost Town Pt. 2),KIDS SEE GHOSTS,637818,https://open.spotify.com/track/7GRTrWsP3yo2Fx8umJfA1X
2018-06-08--2018-06-15,83,Breathe,Jax Jones,625299,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n
2018-06-08--2018-06-15,84,Dark Vader,J Hus,620846,https://open.spotify.com/track/4IeXHed9x1xm8fXyrHPnd5
2018-06-08--2018-06-15,85,Barking,Ramz,618409,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2
2018-06-08--2018-06-15,86,Kids See Ghosts,KIDS SEE GHOSTS,617788,https://open.spotify.com/track/2I3dW2dCBZAJGj5X21E53k
2018-06-08--2018-06-15,87,My Lover - Radio Edit,Not3s,606340,https://open.spotify.com/track/0A9y4c4dkI68IEnsRGtWil
2018-06-08--2018-06-15,88,Youth feat. Khalid,Shawn Mendes,591066,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
2018-06-08--2018-06-15,89,Call Out My Name,The Weeknd,582568,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
2018-06-08--2018-06-15,90,Cudi Montage,KIDS SEE GHOSTS,574767,https://open.spotify.com/track/4kUZvXB3LC3an3HX6h0s17
2018-06-08--2018-06-15,91,Paranoid,Post Malone,571856,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
2018-06-08--2018-06-15,92,SAD!,XXXTENTACION,566341,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
2018-06-08--2018-06-15,93,I Fall Apart,Post Malone,559854,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
2018-06-08--2018-06-15,94,River (feat. Ed Sheeran),Eminem,556889,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD
2018-06-08--2018-06-15,95,OTW,Khalid,552907,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
2018-06-08--2018-06-15,96,Ball For Me (feat. Nicki Minaj),Post Malone,546626,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
2018-06-08--2018-06-15,97,Yes Indeed,Lil Baby,539620,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
2018-06-08--2018-06-15,98,Come Alive,Hugh Jackman,539263,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g
2018-06-08--2018-06-15,99,Goodbyes,Jorja Smith,529188,https://open.spotify.com/track/2hdh5V0Mn6mZayUGood6oH
2018-06-08--2018-06-15,100,No Mistakes,Kanye West,527341,https://open.spotify.com/track/1DdgqEZk4Hqfpl3drdXJun
2018-06-08--2018-06-15,101,From Now On,Hugh Jackman,526759,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO
2018-06-08--2018-06-15,102,February 3rd,Jorja Smith,524795,https://open.spotify.com/track/00uaBUnmyGxBUSwG37sWHx
2018-06-08--2018-06-15,103,Africa,Toto,522551,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
2018-06-08--2018-06-15,104,Body,Loud Luxury,518032,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
2018-06-08--2018-06-15,105,I Thought About Killing You,Kanye West,513826,https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o
2018-06-08--2018-06-15,106,Be Careful,Cardi B,506662,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
2018-06-08--2018-06-15,107,You Deserve Better,James Arthur,501727,https://open.spotify.com/track/4S1GTwPVpkSy7CsJIDKPEz
2018-06-08--2018-06-15,108,Candy Paint,Post Malone,499628,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
2018-06-08--2018-06-15,109,Happier,Ed Sheeran,498647,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
2018-06-08--2018-06-15,110,Tip Toe (feat. French Montana),Jason Derulo,495616,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6
2018-06-08--2018-06-15,111,Sit Back Down (feat. Maleek Berry),Not3s,494909,https://open.spotify.com/track/7uAbIeiw12MKjpUQnH0SjL
2018-06-08--2018-06-15,112,Teenage Fantasy,Jorja Smith,489245,https://open.spotify.com/track/2xRiBCmtqJA974skOMtJb9
2018-06-08--2018-06-15,113,What I Wanna,MoStack,488291,https://open.spotify.com/track/7BzBPBF2SDWFCBS5SdIN2e
2018-06-08--2018-06-15,114,Perfect,Ed Sheeran,488042,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
2018-06-08--2018-06-15,115,Spoil My Night (feat. Swae Lee),Post Malone,479752,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
2018-06-08--2018-06-15,116,Lost & Found,Jorja Smith,478986,https://open.spotify.com/track/3cLconQqNGfnMbXcToc8Fq
2018-06-08--2018-06-15,117,Finesse (Remix) [feat. Cardi B],Bruno Mars,478784,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
2018-06-08--2018-06-15,118,Delicate,Taylor Swift,471810,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
2018-06-08--2018-06-15,119,Chun-Li,Nicki Minaj,470354,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
2018-06-08--2018-06-15,120,Anywhere,Rita Ora,465626,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2
2018-06-08--2018-06-15,121,Done for Me (feat. Kehlani),Charlie Puth,457374,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
2018-06-08--2018-06-15,122,One Dance,Drake,455333,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2018-06-08--2018-06-15,123,Unforgettable,French Montana,454536,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
2018-06-08--2018-06-15,124,EIO (feat. Hardy Caprio),One Acen,453674,https://open.spotify.com/track/2Xs2HQqDDb00tsaWFYKyXt
2018-06-08--2018-06-15,125,Stay,Post Malone,448910,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
2018-06-08--2018-06-15,126,Forrest Gump,Loski,447631,https://open.spotify.com/track/7aDg8HUntvkPfDKnjTxTxW
2018-06-08--2018-06-15,127,Castle on the Hill,Ed Sheeran,447619,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
2018-06-08--2018-06-15,128,1950,King Princess,443639,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
2018-06-08--2018-06-15,129,Missing (feat. Headie One),Belly Squad,441055,https://open.spotify.com/track/3pjampEJWz0wJuiFYyzX0x
2018-06-08--2018-06-15,130,Cigarette,RAYE,440876,https://open.spotify.com/track/1GnfpjuZ1NUjEXSir7F8Hj
2018-06-08--2018-06-15,131,"Colors - Coca-Cola® Anthem, 2018 FIFA World CupTM",Jason Derulo,440843,https://open.spotify.com/track/7wD6iRghe6SnKHkvHqpnC5
2018-06-08--2018-06-15,132,On Your Own,Jorja Smith,440130,https://open.spotify.com/track/2xW7VLFETDGwoW5bgAqCuw
2018-06-08--2018-06-15,133,Where Did I Go?,Jorja Smith,439541,https://open.spotify.com/track/0dJwMcIO8o9OymbA5p9OtP
2018-06-08--2018-06-15,134,Despacito - Remix,Luis Fonsi,438454,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb
2018-06-08--2018-06-15,135,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,436872,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
2018-06-08--2018-06-15,136,Too Good At Goodbyes,Sam Smith,436092,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
2018-06-08--2018-06-15,137,Rich & Sad,Post Malone,435011,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
2018-06-08--2018-06-15,138,Over Now,Post Malone,429158,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
2018-06-08--2018-06-15,139,Symphony (feat. Zara Larsson),Clean Bandit,423806,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
2018-06-08--2018-06-15,140,Say Something,Justin Timberlake,422289,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS
2018-06-08--2018-06-15,141,Wonderwall - Remastered,Oasis,420863,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
2018-06-08--2018-06-15,142,I See You Shining,Nines,415580,https://open.spotify.com/track/7ong9e9yT1FNTRU6SY99Wl
2018-06-08--2018-06-15,143,Hunger,Florence + The Machine,414150,https://open.spotify.com/track/6HJcuxVgYjxcYDnPG0ystc
2018-06-08--2018-06-15,144,Tightrope,Michelle Williams,408965,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa
2018-06-08--2018-06-15,145,Walk It Talk It,Migos,405464,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
2018-06-08--2018-06-15,146,Budapest,George Ezra,404854,https://open.spotify.com/track/7GJClzimvMSghjcrKxuf1M
2018-06-08--2018-06-15,147,She Loves Control,Camila Cabello,404361,https://open.spotify.com/track/5HwnezK198pJCEj1l2Adjy
2018-06-08--2018-06-15,148,Cola,CamelPhat,403803,https://open.spotify.com/track/1HrMWH5GUdK6Yi94rbANJA
2018-06-08--2018-06-15,149,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,401830,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi
2018-06-08--2018-06-15,150,Plug Walk,Rich The Kid,400532,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
2018-06-08--2018-06-15,151,Wake Me Up - Radio Edit,Avicii,398387,https://open.spotify.com/track/6g1NlCpW7fgqDnWbCCDrHl
2018-06-08--2018-06-15,152,Galway Girl,Ed Sheeran,397804,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
2018-06-08--2018-06-15,153,Say You Won't Let Go,James Arthur,397392,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
2018-06-08--2018-06-15,154,I Miss You (feat. Julia Michaels),Clean Bandit,394892,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL
2018-06-08--2018-06-15,155,All Girls Are The Same,Juice WRLD,394814,https://open.spotify.com/track/3H2JThgdBxezwj1wwafQS8
2018-06-08--2018-06-15,156,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,394396,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
2018-06-08--2018-06-15,157,No Roots,Alice Merton,393569,https://open.spotify.com/track/7anBA0IdgFaN3Pbyk2tog0
2018-06-08--2018-06-15,158,Mind On It (feat. Jess Glynne),Yungen,392000,https://open.spotify.com/track/4qQj5RXJk7zaz5EUIgs5y1
2018-06-08--2018-06-15,159,Bouff Daddy,J Hus,390449,https://open.spotify.com/track/28qdL1yHti3BSu6AdLzWbg
2018-06-08--2018-06-15,160,Let You Down,NF,390010,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
2018-06-08--2018-06-15,161,The One,Jorja Smith,386560,https://open.spotify.com/track/4wrvOu6SDF2nQLeUKOEUms
2018-06-08--2018-06-15,162,Came Here for Love,Sigala,386002,https://open.spotify.com/track/3kGfazcbVvVkuZunzlLgTD
2018-06-08--2018-06-15,163,No Words,Dave,385480,https://open.spotify.com/track/4USHZ3omhEBGjHLD9BIJYs
2018-06-08--2018-06-15,164,Silence,Marshmello,384430,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
2018-06-08--2018-06-15,165,Never Be the Same,Camila Cabello,383484,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
2018-06-08--2018-06-15,166,Riptide,Vance Joy,378832,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
2018-06-08--2018-06-15,167,Lost In Japan,Shawn Mendes,378083,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
2018-06-08--2018-06-15,168,Believer,Imagine Dragons,377874,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
2018-06-08--2018-06-15,169,XO TOUR Llif3,Lil Uzi Vert,373044,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
2018-06-08--2018-06-15,170,Check (with RAYE),Kojo Funds,368638,https://open.spotify.com/track/4i8ObH2xPP4DSNniUJlgar
2018-06-08--2018-06-15,171,Naive,The Kooks,366892,https://open.spotify.com/track/7BHPGtpuuWWsvE7cCaMuEU
2018-06-08--2018-06-15,172,Fluorescent Adolescent,Arctic Monkeys,365979,https://open.spotify.com/track/7e8utCy2JlSB8dRHKi49xM
2018-06-08--2018-06-15,173,06:30,Geko,364200,https://open.spotify.com/track/6lU7kJ6k1oUew36PbPl15E
2018-06-08--2018-06-15,174,Don't Look Back in Anger - Remastered,Oasis,362368,https://open.spotify.com/track/0UvCh63URrLFcPkKt99hHd
2018-06-08--2018-06-15,175,92 Explorer,Post Malone,361889,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
2018-06-08--2018-06-15,176,Four Out Of Five,Arctic Monkeys,361081,https://open.spotify.com/track/5Z5nbOXhsSbySVC7WUc6y9
2018-06-08--2018-06-15,177,You Make My Dreams,Daryl Hall & John Oates,356574,https://open.spotify.com/track/4o6BgsqLIBViaGVbx5rbRk
2018-06-08--2018-06-15,178,I Want You Back,The Jackson 5,355184,https://open.spotify.com/track/3b0EOvScbZUc0qJx0E1L2z
2018-06-08--2018-06-15,179,Start Again (feat. Logic),OneRepublic,353427,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
2018-06-08--2018-06-15,180,There's Nothing Holdin' Me Back,Shawn Mendes,351076,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
2018-06-08--2018-06-15,181,TATI,6ix9ine,350400,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
2018-06-08--2018-06-15,182,A Million Dreams (Reprise),Austyn Johnson,349963,https://open.spotify.com/track/66y7x28jXOPrcmu3D5Zjh6
2018-06-08--2018-06-15,183,Congratulations,Post Malone,348600,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
2018-06-08--2018-06-15,184,Let Me,ZAYN,348357,https://open.spotify.com/track/7Fg342AJtNsIDdwCfX0paC
2018-06-08--2018-06-15,185,Don't Watch Me Cry,Jorja Smith,348132,https://open.spotify.com/track/0FhVdjoCUv2BnMUa44qDQy
2018-06-08--2018-06-15,186,Wandering Romance,Jorja Smith,347916,https://open.spotify.com/track/5SfWsEX7Q8yYZzezM9i4Rq
2018-06-08--2018-06-15,187,Thinking out Loud,Ed Sheeran,346567,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
2018-06-08--2018-06-15,188,Don't Stop Believin',Journey,345229,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
2018-06-08--2018-06-15,189,Audio,Sia,344653,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
2018-06-08--2018-06-15,190,Thunder,Imagine Dragons,344251,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
2018-06-08--2018-06-15,191,I'm Yours,Jason Mraz,342961,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
2018-06-08--2018-06-15,192,All Star,Smash Mouth,341254,https://open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK
2018-06-08--2018-06-15,193,She Moves In Her Own Way,The Kooks,340970,https://open.spotify.com/track/5xoUgPXbMNUmoHU0Enwtwq
2018-06-08--2018-06-15,194,Redbone,Childish Gambino,340482,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
2018-06-08--2018-06-15,195,Zack And Codeine,Post Malone,340339,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
2018-06-08--2018-06-15,196,You've Got The Love,Florence + The Machine,340141,https://open.spotify.com/track/6u9RqxALwkjJ1ukB1y8vuP
